subject id,list,trial number,word,pic1,pic2,pic1type,pic2type,side clicked,chosenpic,response,trial type,datetesting,time,reaction time
72414-1,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/24/14,11:41,1515
72414-1,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/24/14,11:41,2585
72414-2,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/24/14,11:50,5023
72414-2,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,11:50,5952
72414-2,1,3,car,fep,car,novel,familiar,L,fep,N,MEcontrol,7/24/14,11:50,2806
72414-2,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/24/14,11:50,4344
72414-2,1,5,frog,pifo,frog,novel,familiar,L,pifo,N,MEcontrol,7/24/14,11:50,5987
72414-2,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,11:50,na
72414-2,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/24/14,11:50,4005
72414-2,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/24/14,11:50,4548
72414-2,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/24/14,11:50,4293
72414-2,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/24/14,11:50,3739
72414-2,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/24/14,11:50,23136
72414-2,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,11:50,na
72414-2,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/24/14,11:50,6961
72414-2,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/24/14,11:50,2456
72414-2,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/24/14,11:50,13636
72414-2,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/24/14,11:50,313
72414-2,1,17,monkey,toma,monkey,novel,familiar,L,toma,N,MEcontrol,7/24/14,11:50,7031
72414-2,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,11:50,na
72414-2,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/24/14,11:50,690
72414-2,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/24/14,11:50,4019
72414-2,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/24/14,11:50,15216
72414-2,1,22,shovel,shovel,modi,familiar,novel,R,modi,N,MEcontrol,7/24/14,11:50,2233
72414-2,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/24/14,11:50,2105
72414-2,1,24,fill4,na,na,na,na,na,na,na,filler,7/24/14,11:50,na
72414-3,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/24/14,12:08,1257
72414-3,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,12:08,1512
72414-3,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/24/14,12:08,3067
72414-3,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/24/14,12:08,1274
72414-3,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/24/14,12:08,4102
72414-3,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,12:08,na
72414-3,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/24/14,12:08,1271
72414-3,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/24/14,12:08,405
72414-3,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/24/14,12:08,1263
72414-3,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/24/14,12:08,1255
72414-3,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,12:08,na
72414-3,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/24/14,12:08,1497
72414-3,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/24/14,12:08,1827
72414-3,1,14,cup,cup,dax,familiar,novel,R,dax,N,MEcontrol,7/24/14,12:08,320
72414-3,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/24/14,12:08,1490
72414-3,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/24/14,12:08,4075
72414-3,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/24/14,12:08,2782
72414-3,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,12:08,na
72414-3,1,19,dofa,dofa,train,novel,familiar,R,train,N,MEexperimental,7/24/14,12:08,633
72414-3,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/24/14,12:08,508
72414-3,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/24/14,12:08,1343
72414-3,1,22,shovel,shovel,modi,familiar,novel,R,modi,N,MEcontrol,7/24/14,12:08,759
72414-3,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/24/14,12:08,724
72414-3,1,24,fill4,na,na,na,na,na,na,na,filler,7/24/14,12:08,na
72414-3,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/24/14,12:08,1989
72414-3,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/24/14,12:08,937
72414-3,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/24/14,12:08,2038
72414-3,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/24/14,12:08,1466
72414-4,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/24/14,12:33,6149
72414-4,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,12:33,1157
72414-4,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/24/14,12:33,1299
72414-4,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/24/14,12:33,8896
72414-4,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/24/14,12:33,1077
72414-4,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,12:33,na
72414-4,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/24/14,12:33,1473
72414-4,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/24/14,12:33,3133
72414-4,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/24/14,12:33,607
72414-4,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/24/14,12:33,1259
72414-4,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/24/14,12:33,1566
72414-4,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,12:33,na
72414-4,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/24/14,12:33,1835
72414-4,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/24/14,12:33,1250
72414-4,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/24/14,12:33,1771
72414-4,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/24/14,12:33,1155
72414-4,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/24/14,12:33,6127
72414-4,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,12:33,na
72414-4,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/24/14,12:33,1814
72414-4,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/24/14,12:33,1860
72414-4,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/24/14,12:33,852
72414-4,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/24/14,12:33,1274
72414-4,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/24/14,12:33,1366
72414-4,1,24,fill4,na,na,na,na,na,na,na,filler,7/24/14,12:33,na
72414-4,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/24/14,12:33,2994
72414-4,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/24/14,12:33,2120
72414-4,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/24/14,12:33,1388
72414-4,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/24/14,12:33,1820
72414-5,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/24/14,12:55,2341
72414-5,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,12:55,5179
72414-5,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/24/14,12:55,8565
72414-5,1,4,dax,dax,cup,novel,familiar,R,cup,N,MEexperimental,7/24/14,12:55,53274
72414-5,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/24/14,12:55,6019
72414-5,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,12:55,na
72414-5,1,7,lion,table,lion,familiar,familiar,L,table,N,rec,7/24/14,12:55,39176
72414-5,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/24/14,12:55,31638
72414-5,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/24/14,12:55,12119
72414-5,1,10,train,train,dofa,familiar,novel,R,dofa,N,MEcontrol,7/24/14,12:55,12172
72414-5,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/24/14,12:55,4804
72414-5,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,12:55,na
72414-5,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/24/14,12:55,9435
72414-5,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/24/14,12:55,5305
72414-5,1,15,kreeb,kreeb,shoe,novel,familiar,R,shoe,N,MEexperimental,7/24/14,12:55,14993
72414-5,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/24/14,12:55,2669
72414-5,1,17,monkey,toma,monkey,novel,familiar,L,toma,N,MEcontrol,7/24/14,12:55,45357
72414-5,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,12:55,na
72414-6,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/24/14,13:21,1927
72414-6,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,13:21,2559
72414-6,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/24/14,13:21,2472
72414-6,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/24/14,13:21,495
72414-6,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/24/14,13:21,1696
72414-6,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,13:21,na
72414-6,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/24/14,13:21,1799
72414-6,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/24/14,13:21,1624
72414-6,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/24/14,13:21,1970
72414-6,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/24/14,13:21,2733
72414-6,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/24/14,13:21,3294
72414-6,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,13:21,na
72414-6,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/24/14,13:21,1399
72414-6,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/24/14,13:21,2210
72414-6,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/24/14,13:21,1988
72414-6,1,16,cat,ball,cat,familiar,familiar,L,ball,N,rec,7/24/14,13:21,2469
72414-6,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/24/14,13:21,4151
72414-6,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,13:21,na
72414-6,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/24/14,13:21,20338
72414-7,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/24/14,15:02,1849
72414-7,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,15:02,1147
72414-7,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/24/14,15:02,1269
72414-7,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/24/14,15:02,1673
72414-7,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/24/14,15:02,1021
72414-7,1,6,fill1,na,na,na,na,na,na,na,filler,7/24/14,15:02,na
72414-7,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/24/14,15:02,1145
72414-7,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/24/14,15:02,1636
72414-7,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/24/14,15:02,1231
72414-7,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/24/14,15:02,1465
72414-7,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/24/14,15:02,1859
72414-7,1,12,fill2,na,na,na,na,na,na,na,filler,7/24/14,15:02,na
72414-7,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/24/14,15:02,1698
72414-7,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/24/14,15:02,1273
72414-7,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/24/14,15:02,4095
72414-7,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/24/14,15:02,1199
72414-7,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/24/14,15:02,3386
72414-7,1,18,fill3,na,na,na,na,na,na,na,filler,7/24/14,15:02,na
72414-7,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/24/14,15:02,1396
72414-7,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/24/14,15:02,2469
72414-7,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/24/14,15:02,1071
72414-7,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/24/14,15:02,1329
72414-7,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/24/14,15:02,2517
72414-7,1,24,fill4,na,na,na,na,na,na,na,filler,7/24/14,15:02,na
72414-7,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/24/14,15:02,2586
72414-7,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/24/14,15:02,1629
72414-7,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/24/14,15:02,2480
72414-7,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/24/14,15:02,1809
72414-8,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/24/14,15:40,42185
72414-8,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/24/14,15:40,764
72514-1B,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/25/14,10:51,2233
72514-1B,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/25/14,10:51,971
72514-1B,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/25/14,10:51,854
72514-1B,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/25/14,10:51,3204
72514-1B,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/25/14,10:51,1276
72514-1B,1,6,fill1,na,na,na,na,na,na,na,filler,7/25/14,10:51,na
72514-1B,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/25/14,10:51,1263
72514-1B,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/25/14,10:51,1442
72514-1B,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/25/14,10:51,1453
72514-1B,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/25/14,10:51,1589
72514-1B,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/25/14,10:51,9224
72514-1B,1,12,fill2,na,na,na,na,na,na,na,filler,7/25/14,10:51,na
72514-1B,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/25/14,10:51,2728
72514-1B,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/25/14,10:51,927
72514-1B,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/25/14,10:51,4817
72514-1B,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/25/14,10:51,1181
72514-1B,1,18,fill3,na,na,na,na,na,na,na,filler,7/25/14,10:51,na
72514-1B,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/25/14,10:51,1127
72514-1B,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/25/14,10:51,1107
72514-1B,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/25/14,10:51,4353
72514-1B,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/25/14,10:51,1023
72514-1B,1,22,shovel,shovel,modi,familiar,novel,R,modi,N,MEcontrol,7/25/14,10:51,2835
72514-1B,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/25/14,10:51,1592
72514-1B,1,24,fill4,na,na,na,na,na,na,na,filler,7/25/14,10:51,na
72514-1B,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/25/14,10:51,2186
72514-1B,1,26,shoe,shoe,kreeb,familiar,novel,R,kreeb,N,MEcontrol,7/25/14,10:51,1045
72514-1B,1,27,horse,horse,clock,familiar,familiar,R,clock,N,rec,7/25/14,10:51,622
72514-1B,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/25/14,10:51,1765
72514-1L,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/25/14,10:46,2699
72514-1L,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/25/14,10:46,1274
72514-1L,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/25/14,10:46,1407
72514-1L,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/25/14,10:46,2393
72514-1L,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/25/14,10:46,1413
72514-1L,1,6,fill1,na,na,na,na,na,na,na,filler,7/25/14,10:46,na
72514-1L,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/25/14,10:46,1242
72514-1L,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/25/14,10:46,12631
72514-1L,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/25/14,10:46,1431
72514-1L,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/25/14,10:46,1580
72514-1L,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/25/14,10:46,1663
72514-1L,1,12,fill2,na,na,na,na,na,na,na,filler,7/25/14,10:46,na
72514-1L,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/25/14,10:46,1394
72514-1L,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/25/14,10:46,873
72514-1L,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/25/14,10:46,1460
72514-1L,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/25/14,10:46,1230
72514-1L,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/25/14,10:46,1014
72514-1L,1,18,fill3,na,na,na,na,na,na,na,filler,7/25/14,10:46,na
72514-1L,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/25/14,10:46,1324
72514-1L,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/25/14,10:46,1522
72514-1L,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/25/14,10:46,1606
72514-1L,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/25/14,10:46,1384
72514-1L,1,24,fill4,na,na,na,na,na,na,na,filler,7/25/14,10:46,na
72514-1L,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/25/14,10:46,1208
72514-1L,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/25/14,10:46,1958
72514-1L,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/25/14,10:46,1077
72514-1L,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/25/14,10:46,1225
72514-1L,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/25/14,10:46,1317
72514-2L,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/25/14,11:06,7476
72514-2L,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/25/14,11:06,2004
72514-2L,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/25/14,11:06,3447
72514-2L,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/25/14,11:06,1597
72514-2L,1,5,frog,pifo,frog,novel,familiar,L,pifo,N,MEcontrol,7/25/14,11:06,6737
72514-2L,1,6,fill1,na,na,na,na,na,na,na,filler,7/25/14,11:06,na
72514-2L,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/25/14,11:06,2617
72514-2L,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/25/14,11:06,8313
72514-2L,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/25/14,11:06,12861
72514-2L,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/25/14,11:06,1393
72514-2L,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/25/14,11:06,4609
72514-2L,1,12,fill2,na,na,na,na,na,na,na,filler,7/25/14,11:06,na
72514-2L,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/25/14,11:06,1433
72514-2L,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/25/14,11:06,2804
72514-3L,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/25/14,11:22,956
72514-3L,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/25/14,11:22,1036
72514-3L,1,3,car,fep,car,novel,familiar,L,fep,N,MEcontrol,7/25/14,11:22,1662
72514-3L,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/25/14,11:22,1284
72514-3L,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/25/14,11:22,1383
72514-3L,1,6,fill1,na,na,na,na,na,na,na,filler,7/25/14,11:22,na
72514-3L,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/25/14,11:22,1199
72514-3L,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/25/14,11:22,1418
72514-3L,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/25/14,11:22,4300
72514-3L,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/25/14,11:22,1526
72514-3L,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/25/14,11:22,7655
72514-3L,1,12,fill2,na,na,na,na,na,na,na,filler,7/25/14,11:22,na
72514-3L,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/25/14,11:22,5387
72514-3L,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/25/14,11:22,1454
72514-3L,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/25/14,11:22,1287
72514-3L,1,16,cat,ball,cat,familiar,familiar,L,ball,N,rec,7/25/14,11:22,5583
72514-3L,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/25/14,11:22,7750
72514-3L,1,18,fill3,na,na,na,na,na,na,na,filler,7/25/14,11:22,na
72514-3L,1,19,dofa,dofa,train,novel,familiar,R,train,N,MEexperimental,7/25/14,11:22,4550
72514-3L,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/25/14,11:22,1432
72514-3L,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/25/14,11:22,1766
72514-3L,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/25/14,11:22,1967
72514-3L,1,24,fill4,na,na,na,na,na,na,na,filler,7/25/14,11:22,na
72514-3L,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/25/14,11:22,1853
72514-3L,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/25/14,11:22,2607
72514-3L,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/25/14,11:22,2270
72514-3L,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/25/14,11:22,3262
72514-3L,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/25/14,11:22,4971
72514-4L,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/25/14,11:47,12322
72514-4L,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/25/14,11:47,1718
72514-4L,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/25/14,11:47,2619
72514-2B,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/25/14,11:53,1279
72514-2B,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/25/14,11:53,939
72514-2B,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/25/14,11:53,965
72514-2B,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/25/14,11:53,1351
72514-2B,2,5,fill4,na,na,na,na,na,na,na,filler,7/25/14,11:53,na
72514-2B,2,6,hammer,hammer,sheep,familiar,familiar,R,sheep,N,rec,7/25/14,11:53,1414
72514-2B,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/25/14,11:53,1607
72514-2B,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/25/14,11:53,1671
72514-2B,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/25/14,11:53,1444
72514-2B,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/25/14,11:53,1678
72514-2B,2,11,fill3,na,na,na,na,na,na,na,filler,7/25/14,11:53,na
72514-2B,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/25/14,11:53,1195
72514-2B,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/25/14,11:53,1127
72514-2B,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/25/14,11:53,1570
72514-2B,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/25/14,11:53,1097
72514-4L,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/25/14,11:47,109758
72514-4L,2,5,fill4,na,na,na,na,na,na,na,filler,7/25/14,11:47,na
72514-2B,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/25/14,11:53,1344
72514-2B,2,17,fill2,na,na,na,na,na,na,na,filler,7/25/14,11:53,na
